,Unnamed: 0.1,Unnamed: 0,links,names,ratings,price for two,cuisine,area,final_reviews,area_list,cuisine_list
340,340,340,https://www.zomato.com/bangalore/kharva-resto-bar-sarjapur-road-bangalore,Kharva Resto Bar,4.3,"₹1,000 for two",chinese fast food seafood continental north indian modern indian biryani desserts,sarjapur,good wifi student crowd elaborate menu customizable food good music nice food experience ambience excellent guidance dj girl,Sarjapur,"Chinese, Fast Food, Seafood, Continental, North Indian, Modern Indian, Biryani, Desserts"
341,341,341,https://www.zomato.com/bangalore/the-bangalore-dhaba-kalyan-nagar-bangalore,The Bangalore Dhaba,4.3,"₹1,200 for two",north indian biryani chinese mughlai fast food momos desserts beverages,kalyannagar,fantastic decoration nice concept good value affordable prices great food price fast service,Kalyan Nagar,"North Indian, Biryani, Chinese, Mughlai, Fast Food, Momos, Desserts, Beverages"
342,342,342,https://www.zomato.com/bangalore/the-lantern-restaurant-bar-the-ritz-carlton-bangalore-residency-road-bangalore,"The Lantern Restaurant & Bar - The Ritz-Carlton, Bangalore",4.2,"₹4,500 for two",chinese momos,ashoknagar,worth price chinese outdoor comfortable seating cozy place amazing ambience ,Ashok Nagar,"Chinese, Momos"
343,343,343,https://www.zomato.com/bangalore/tea-villa-cafe-jayanagar-bangalore,Tea Villa Cafe,4.0,"₹1,400 for two",cafe continental chinese mexican fast food tea beverages desserts,jayanagar,nothing dislike romantic seating beautiful cafe calm pretty place cozy place ambience service service quick,Jayanagar,"Cafe, Continental, Chinese, Mexican, Fast Food, Tea, Beverages, Desserts"
344,344,344,https://www.zomato.com/bangalore/andreas-brasserie-yelahanka-bangalore,Andrea's Brasserie,4.4,"₹1,600 for two",pizza pasta asian salad desserts sushi beverages burger,hebbal,elaborate menu customizable food young crowd good quality ambience service ,Hebbal,"Pizza, Pasta, Asian, Salad, Desserts, Sushi, Beverages, Burger"
345,345,345,https://www.zomato.com/bangalore/kuuraku-brigade-road-bangalore,Kuuraku,4.7,"₹1,500 for two",japanese rolls beverages,ashoknagar,authentic good wifi elaborate menu customizable food fresh food friendly staff ,Ashok Nagar,"Japanese, Rolls, Beverages"
346,346,346,https://www.zomato.com/bangalore/cocos-bar-kitchen-church-street-bangalore,Coco's Bar & Kitchen,3.9,"₹1,800 for two",bar food italian north indian south indian asian thai fast food beverages,churchstreet,pub young crowd elaborate menu prices fresh food good quality ,Church Street,"Bar Food, Italian, North Indian, South Indian, Asian, Thai, Fast Food, Beverages"
347,347,347,https://www.zomato.com/bangalore/salvadores-mg-road-bangalore,Salvadores,4.6,"₹2,500 for two",continental pasta salad desserts beverages,mgroad,japanese cuisine amazing view live kitchen great view fancy place good view great ambience beautiful ambience,MG Road,"Continental, Pasta, Salad, Desserts, Beverages"
348,348,348,https://www.zomato.com/bangalore/nook-aloft-bengaluru-cessna-business-park-kadubeesanahalli-bangalore,Nook - Aloft Bengaluru Cessna Business Park,4.0,"₹1,200 for two",north indian continental asian fast food south indian desserts waffle,marathahalli,sofas comfortable seating area good food good service live music brunch good options live music,Marathahalli,"North Indian, Continental, Asian, Fast Food, South Indian, Desserts, Waffle"
349,349,349,https://www.zomato.com/bangalore/masala-love-co-jayanagar-bangalore,Masala Love & Co,New,"₹1,000 for two",north indian chinese street food,jayanagar, ambience service experience family family visit good ambience mocktails ambience,Jayanagar,"North Indian, Chinese, Street Food"
350,350,350,https://www.zomato.com/bangalore/cuppa-redefined-hsr-bangalore,Cuppa Redefined,4.3,₹700 for two,cafe american burger healthy food salad fast food desserts beverages,hsr,pool table large servings board games ambience super cool customizable dishes good wifi beautiful ambience ambience great furniture music,HSR,"Cafe, American, Burger, Healthy Food, Salad, Fast Food, Desserts, Beverages"
351,351,351,https://www.zomato.com/bangalore/shao-radisson-blu-marathahalli-bangalore,Shao - Radisson Blu,4.5,"₹3,500 for two",thai japanese chinese asian sichuan beverages,marathahalli,private dining room sophisticated worth price excellent food service pub counter new menu ,Marathahalli,"Thai, Japanese, Chinese, Asian, Sichuan, Beverages"
352,352,352,https://www.zomato.com/bangalore/empire-restaurant-koramangala-5th-block,Empire Restaurant,3.8,₹950 for two,north indian biryani kebab south indian mughlai chinese seafood,koramangala,good place seating nice place dining good nice enjoy good service good food friendly atmosphere fast services good service family service friendly ghee friendly biriyani disappoint service,Koramangala,"North Indian, Biryani, Kebab, South Indian, Mughlai, Chinese, Seafood"
353,353,353,https://www.zomato.com/bangalore/barkaas-arabic-restaurant-marathahalli-bangalore,Barkaas- Arabic Restaurant,4.0,"₹1,300 for two",arabian north indian mughlai shawarma fast food mandi desserts beverages,marathahalli,good large groups relaxed atmosphere good food good service family place packed weekends seating arrangement friendly high,Marathahalli,"Arabian, North Indian, Mughlai, Shawarma, Fast Food, Mandi, Desserts, Beverages"
354,354,354,https://www.zomato.com/bangalore/nuage-indiranagar-bangalore,Nuage,4.4,₹950 for two,burger bakery continental,indiranagar,breakfasts variety pizza food service cozy ambience super cool appetizers ,Indiranagar,"Burger, Bakery, Continental"
355,355,355,https://www.zomato.com/bangalore/sherlocks-lounge-kitchen-yelahanka-bangalore,Sherlock's - Lounge & Kitchen,4.1,"₹2,500 for two",continental north indian finger food chinese fast food south indian desserts beverages,yelahanka,good pubtenders vintage decor rooftop ambience fantastic place rooftop beautiful ambience great ambience service provide ambience good good ambience good hangout friendly knowledgeable good music,Yelahanka,"Continental, North Indian, Finger Food, Chinese, Fast Food, South Indian, Desserts, Beverages"
356,356,356,https://www.zomato.com/bameys,Bamey's Restro Cafe,4.2,₹950 for two,asian nepalese momos,koramangala,excellent variety relaxed atmosphere themed decor serving size family place authentic food ambience staff friendly service good ambience hangout spot,Koramangala,"Asian, Nepalese, Momos"
357,357,357,https://www.zomato.com/bangalore/pind-balluchi-varthur-main-road-whitefield-bangalore,Pind Balluchi,3.9,₹950 for two,north indian mughlai fast food biryani desserts,whitefield,staff behavior good staff great host family crowd nice ambience weekend brunch service great great service great ambience,Whitefield,"North Indian, Mughlai, Fast Food, Biryani, Desserts"
358,358,358,https://www.zomato.com/bangalore/the-whitefield-arms-pub-microbrewery-whitefield-bangalore,The Whitefield Arms Pub & Microbrewery,4.1,"₹1,400 for two",modern indian continental bbq,whitefield,classy ambience flowers ambiance music happy hour outdoor lovely staff ,Whitefield,"Modern Indian, Continental, BBQ"
359,359,359,https://www.zomato.com/bangalore/sally-by-1522-hebbal-bangalore,Sally By 1522,3.9,"₹1,600 for two",south indian chinese salad continental asian biryani seafood pasta,hebbal, good ambience cocktail service bland service,Hebbal,"South Indian, Chinese, Salad, Continental, Asian, Biryani, Seafood, Pasta"
360,360,360,https://www.zomato.com/bangalore/kake-di-hatti-whitefield-bangalore,Kake Di Hatti,4.0,"₹1,800 for two",north indian chinese beverages,whitefield, love ambience,Whitefield,"North Indian, Chinese, Beverages"
361,361,361,https://www.zomato.com/bangalore/rcb-bar-cafe-st-marks-road-bangalore,RCB Bar & Cafe,4.4,"₹2,000 for two",continental asian north indian pizza fast food desserts beverages,ashoknagar,cooperative staff best staff fantastic decoration ambience super cool large servings nice concept staff friendly flavour service friendly especially friendly proper good ambience,Ashok Nagar,"Continental, Asian, North Indian, Pizza, Fast Food, Desserts, Beverages"
362,362,362,https://www.zomato.com/bangalore/imperio-restaurant-2-hsr-bangalore,Imperio Restaurant,4.1,"₹1,000 for two",biryani kebab chinese north indian arabian south indian shawarma desserts,hsr,nice food value money flavour good taste delicious food good quality ,HSR,"Biryani, Kebab, Chinese, North Indian, Arabian, South Indian, Shawarma, Desserts"
363,363,363,https://www.zomato.com/bangalore/the-local-kalyan-nagar-bangalore,The Local,4.3,"₹1,600 for two",pizza continental burger seafood kerala finger food beverages,kalyannagar,music ambience live band rock music awesome music outside seating fun place visit service great service service friendly good service,Kalyan Nagar,"Pizza, Continental, Burger, Seafood, Kerala, Finger Food, Beverages"
364,364,364,https://www.zomato.com/bangalore/daily-sushi-1-indiranagar-bangalore,Daily Sushi,4.3,₹950 for two,sushi japanese korean asian beverages,indiranagar,helpful staff weekend brunch elaborate menu good wifi host server ,Indiranagar,"Sushi, Japanese, Korean, Asian, Beverages"
365,365,365,https://www.zomato.com/bangalore/brik-oven-bellandur-bangalore,Brik Oven,4.5,"₹1,200 for two",pizza italian fast food desserts shake beverages,bellandur,great food ambience service staff value money hospitable service expiration date date avoid,Bellandur,"Pizza, Italian, Fast Food, Desserts, Shake, Beverages"
366,366,366,https://www.zomato.com/bangalore/down-town-diner-brigade-road-bangalore,Down Town Diner,4.3,₹750 for two,cafe coffee fast food pizza burger sandwich desserts beverages,brigaderoad, family try friendly provide,Brigade Road,"Cafe, Coffee, Fast Food, Pizza, Burger, Sandwich, Desserts, Beverages"
367,367,367,https://www.zomato.com/bangalore/noodle-bar-whitefield,Noodle Bar,3.8,"₹1,700 for two",asian oriental chinese thai desserts beverages,whitefield,serving size good large groups courteous service best services welcoming chinese ,Whitefield,"Asian, Oriental, Chinese, Thai, Desserts, Beverages"
368,368,368,https://www.zomato.com/bangalore/paper-and-pie-indiranagar-bangalore,Paper And Pie,3.6,"₹1,200 for two",cafe italian continental desserts beverages shake,indiranagar,good wifi weekend brunch cafe elaborate menu good music young crowd ,Indiranagar,"Cafe, Italian, Continental, Desserts, Beverages, Shake"
369,369,369,https://www.zomato.com/bangalore/al-daaz-hsr,Al Daaz,3.9,₹600 for two,north indian chinese mughlai bbq seafood fast food biryani beverages,hsr,quantity money portion size big family favorite quantity quality food big restaurant superb quality ,HSR,"North Indian, Chinese, Mughlai, BBQ, Seafood, Fast Food, Biryani, Beverages"
370,370,370,https://www.zomato.com/bangalore/azukii-bistro-richmond-town-bangalore,Azukii Bistro,4.8,"₹1,800 for two",japanese asian rolls sushi salad tea beverages,ashoknagar,atmosphere cafe portions vibe hospitality presentation gorgeous ambience,Ashok Nagar,"Japanese, Asian, Rolls, Sushi, Salad, Tea, Beverages"
371,371,371,https://www.zomato.com/bangalore/the-druid-garden-sahakara-nagar,The Druid Garden,4.2,"₹2,000 for two",north indian asian continental italian chinese fast food,sahakaranagar,attentive service large space classy place great decor perfect evening great vibes staff friendly service good ambience service yummy service family ta,Sahakara Nagar,"North Indian, Asian, Continental, Italian, Chinese, Fast Food"
372,372,372,https://www.zomato.com/bangalore/tipsy-bull-the-bar-exchange-koramangala-5th-block-bangalore,Tipsy Bull- The Bar Exchange,4.3,"₹1,400 for two",chinese continental north indian fast food desserts,koramangala,courteous helping staff good dance floor amazing food experience good nice enjoy best pub ambience nice staff friendly friendly visit ambience amazing service notch good service staff ambience friendly use,Koramangala,"Chinese, Continental, North Indian, Fast Food, Desserts"
373,373,373,https://www.zomato.com/bangalore/niro-nagawara-bangalore,Niro,4.4,"₹2,500 for two",continental north indian beverages asian bar food,hebbal, affordable service expectation ambience good ambience,Hebbal,"Continental, North Indian, Beverages, Asian, Bar Food"
374,374,374,https://www.zomato.com/bangalore/adda-1522-ulsoor-bangalore,Adda 1522,4.6,"₹1,500 for two",fast food south indian seafood north indian kebab mughlai asian european,ulsoor,good music elaborate menu young crowd customizable food fresh food ambience beautiful ambience pub incredibly rates affordable,Ulsoor,"Fast Food, South Indian, Seafood, North Indian, Kebab, Mughlai, Asian, European"
375,375,375,https://www.zomato.com/bangalore/blurred-koramangala-5th-block-bangalore,Blurred,4.1,"₹1,000 for two",north indian south indian continental chinese,koramangala,best pub hookah dj vibe great ambiance amazing place ,Koramangala,"North Indian, South Indian, Continental, Chinese"
376,376,376,https://www.zomato.com/bangalore/ssura-cocktails-and-cuisines-koramangala-6th-block-bangalore,Ssura Cocktails And Cuisines,4.5,"₹1,000 for two",bar food biryani continental chinese modern indian american north indian,koramangala,ambience service food portion size value money family dinner ambience cocktail friendly good good music love ambience music disappointment super friendly,Koramangala,"Bar Food, Biryani, Continental, Chinese, Modern Indian, American, North Indian"
377,377,377,https://www.zomato.com/bangalore/monkey-bar-church-street-bangalore,Monkey Bar,3.7,"₹2,000 for two",continental north indian beverages,churchstreet, ,Church Street,"Continental, North Indian, Beverages"
378,378,378,https://www.zomato.com/bangalore/gustoes-jayanagar-bangalore,Gustoes,4.4,"₹1,800 for two",italian seafood chinese asian north indian bbq desserts beverages,jayanagar,must visit place nice food nice service good service good quality customizable dishes ambience super cool service great ,Jayanagar,"Italian, Seafood, Chinese, Asian, North Indian, BBQ, Desserts, Beverages"
379,379,379,https://www.zomato.com/bangalore/tastique-6-nagawara-bangalore,Tastique,4.5,"₹1,500 for two",north indian chinese beverages,nagawara, friendly cater extremely friendly,Nagawara,"North Indian, Chinese, Beverages"
380,380,380,https://www.zomato.com/bangalore/the-square-novotel-marathahalli,The Square - Novotel,4.3,"₹3,200 for two",continental north indian japanese italian,marathahalli,romantic dining sophisticated live kitchen worth price brunch live music,Marathahalli,"Continental, North Indian, Japanese, Italian"
381,381,381,https://www.zomato.com/bangalore/three-dots-a-dash-jp-nagar,Three Dots & A Dash,4.3,"₹1,800 for two",north indian continental italian,jpnagar,amazing food experience good pubtenders music ambience rooftop ambience good presentation attentive staff nice music family happy friendly cafe,JP Nagar,"North Indian, Continental, Italian"
382,382,382,https://www.zomato.com/bangalore/toca-brigade-road-bangalore,Toca,4.2,"₹1,200 for two",south indian,brigaderoad, ambience recommend love ambience,Brigade Road,South Indian
383,383,383,https://www.zomato.com/bangalore/carnival-de-goa-ulsoor,Carnival de Goa,4.3,"₹1,200 for two",goan chinese continental seafood pizza desserts beverages,ulsoor,cozy ambience serving time live music steward variety outdoor seating ambience staff ambience nice great ambience flavour service,Ulsoor,"Goan, Chinese, Continental, Seafood, Pizza, Desserts, Beverages"
384,384,384,https://www.zomato.com/bangalore/the-rasoiya-street-1-jp-nagar-bangalore,The Rasoiya Street,4.1,"₹1,100 for two",north indian continental asian chinese desserts beverages,jpnagar,ambience portion size packaging value money service hopeless restaurant service,JP Nagar,"North Indian, Continental, Asian, Chinese, Desserts, Beverages"
385,385,385,https://www.zomato.com/bangalore/trippy-goat-cafe-cunningham-road-bangalore,Trippy Goat Cafe,4.3,"₹1,200 for two",cafe continental fast food beverages,cunninghamroad,staff politeness cafe concept customizable food location good quality family reason friendly boy,Cunningham Road,"Cafe, Continental, Fast Food, Beverages"
386,386,386,https://www.zomato.com/bangalore/fire-station-electronic-city-bangalore,Fire Station,4.2,"₹1,700 for two",finger food north indian continental italian chinese beverages desserts,electroniccity,freshly prepared highly recommended happy hour menu nice hangout amazing food experience amazing packaging family member,Electronic City,"Finger Food, North Indian, Continental, Italian, Chinese, Beverages, Desserts"
387,387,387,https://www.zomato.com/bangalore/bastian-st-marks-road-bangalore,Bastian,-,"₹2,000 for two",continental greek,st.marksroad, cocktails dessert underwhelming service,St. Marks Road,"Continental, Greek"
388,388,388,https://www.zomato.com/bangalore/tales-of-flamingo-bannerghatta-road-bangalore,Tales Of Flamingo,New,"₹1,000 for two",continental asian north indian desserts,bannerghatta, perfect hangout friendly staff super friendly dance south experience ambience dance diverse dance finest,Bannerghatta,"Continental, Asian, North Indian, Desserts"
389,389,389,https://www.zomato.com/bangalore/chilis-grill-bar-majestic-bangalore,Chili's Grill & Bar,4.4,"₹1,600 for two",mexican american salad pizza tex-mex italian desserts beverages,malleshwaram,best service amazing service host ambience great food elaborate menu service provide friendly went friendly knowledgeable fabulous service good ambience,Malleshwaram,"Mexican, American, Salad, Pizza, Tex-Mex, Italian, Desserts, Beverages"
390,390,390,https://www.zomato.com/bangalore/tiger-tiger-brewhouse-1-sarjapur-road-bangalore,Tiger Tiger Brewhouse,4.1,"₹1,600 for two",north indian continental oriental mughlai andhra european beverages desserts,sarjapur,affordable affordable new experience sitting affordable price served quickly hookah outdoor indoor rating ambience amazing ambience good music,Sarjapur,"North Indian, Continental, Oriental, Mughlai, Andhra, European, Beverages, Desserts"
391,391,391,https://www.zomato.com/bangalore/iris-cafe-hsr-bangalore,Iris Cafe,4.1,₹950 for two,fast food irish italian beverages desserts,hsr,best staff ambience super cool clean hygienic place delicious taste cozy affordable prices ,HSR,"Fast Food, Irish, Italian, Beverages, Desserts"
392,392,392,https://www.zomato.com/bangalore/pizza-brew-house-new-bel-road-bangalore,Pizza Brew House,4.2,₹950 for two,pizza pasta fast food coffee beverages,newbelroad,perfect evening served quickly nice concept comforting atmosphere affordable prices great value friendly service,New BEL Road,"Pizza, Pasta, Fast Food, Coffee, Beverages"
393,393,393,https://www.zomato.com/bangalore/little-italy-sarjapur-road,Little Italy,4.1,"₹2,300 for two",italian pizza pasta continental desserts healthy food beverages,sarjapur,loved recommend place relaxed atmosphere new menu good quality food rooftop service prompt service ambience,Sarjapur,"Italian, Pizza, Pasta, Continental, Desserts, Healthy Food, Beverages"
394,394,394,https://www.zomato.com/bangalore/italian-bakehouse-1-jayanagar-bangalore,Italian Bakehouse,3.6,"₹1,100 for two",cafe pasta italian fast food beverages desserts,jayanagar,spacious interiors awesome spot hangout great place family sanitised service perfect place proper packaging ,Jayanagar,"Cafe, Pasta, Italian, Fast Food, Beverages, Desserts"
395,395,395,https://www.zomato.com/bangalore/the-hebbal-cafe-courtyard-by-marriott-hebbal,The Hebbal Cafe - Courtyard By Marriott,4.2,"₹3,300 for two",continental north indian chinese american fast food,hebbal,sophisticated worth price relaxed atmosphere live music brunch good quality food live music,Hebbal,"Continental, North Indian, Chinese, American, Fast Food"
396,396,396,https://www.zomato.com/bangalore/thyme-whisk-sarjapur-road-bangalore,Thyme & Whisk,4.0,"₹1,700 for two",continental north indian asian italian healthy food fast food desserts beverages,sarjapur,best decor good presentation fantastic decoration clean hygienic place excellent location sanitised service perfect family,Sarjapur,"Continental, North Indian, Asian, Italian, Healthy Food, Fast Food, Desserts, Beverages"
397,397,397,https://www.zomato.com/bangalore/saarai-jayanagar-bangalore,Saarai,New,"₹1,500 for two",andhra asian,jayanagar, ambience good saarai pub love ambience live music ambience newly visit family,Jayanagar,"Andhra, Asian"
398,398,398,https://www.zomato.com/bangalore/lavonne-indiranagar,Lavonne,4.5,"₹1,300 for two",cafe tea beverages bakery continental pasta salad fast food,indiranagar,charging ports coffee date great birthdays couple friendly beautiful cafe beautiful interiors ambience lavonne indoor outdoor,Indiranagar,"Cafe, Tea, Beverages, Bakery, Continental, Pasta, Salad, Fast Food"
399,399,399,https://www.zomato.com/bangalore/restaurant-chef-pillai-brigade-road-bangalore,Restaurant Chef Pillai,4.3,"₹1,000 for two",kerala,brigaderoad, rcp family family india,Brigade Road,Kerala
400,400,400,https://www.zomato.com/bangalore/cafe-palmyra-whitefield,Cafe Palmyra,4.2,"₹2,500 for two",chinese north indian continental oriental sichuan south indian desserts,whitefield,romantic setting calm nice view peaceful place fancy crowd awesome ambience perfect date great ambience,Whitefield,"Chinese, North Indian, Continental, Oriental, Sichuan, South Indian, Desserts"
401,401,401,https://www.zomato.com/bangalore/light-of-italy-hsr-bangalore,Light Of Italy,4.4,"₹1,000 for two",italian pizza pasta ice cream desserts beverages,hsr, flavour ambience,HSR,"Italian, Pizza, Pasta, Ice Cream, Desserts, Beverages"
402,402,402,https://www.zomato.com/bangalore/caffeine-couture-bellandur-bangalore,Caffeine Couture,4.0,"₹1,200 for two",cafe coffee british,bellandur, ambience complement,Bellandur,"Cafe, Coffee, British"
403,403,403,https://www.zomato.com/bangalore/murphys-brewhouse-the-paul-bangalore-domlur-bangalore,Murphy's Brewhouse - The Paul Bangalore,4.3,"₹2,000 for two",continental mexican italian fast food north indian irish desserts beverages,domlur,wooden interiors live sports sound system beautiful view good decor serving size pub ambience fan pub favorite service,Domlur,"Continental, Mexican, Italian, Fast Food, North Indian, Irish, Desserts, Beverages"
404,404,404,https://www.zomato.com/bangalore/papa-pho-new-bel-road-bangalore,Papa Pho,4.5,"₹1,600 for two",asian korean chinese oriental salad thai sushi seafood,newbelroad,amazing service great ambience great service staff good food experience customer service service best,New BEL Road,"Asian, Korean, Chinese, Oriental, Salad, Thai, Sushi, Seafood"
405,405,405,https://www.zomato.com/bangalore/prequel-3-hebbal-bangalore,Prequel,4.5,"₹1,300 for two",north indian continental asian italian pizza sushi burger desserts,hebbal,amazing ambience vibe host good music server good wifi staff friendly great service beautiful ambience ambience staff family beautiful extraordinary ambience excellent service detailing service,Hebbal,"North Indian, Continental, Asian, Italian, Pizza, Sushi, Burger, Desserts"
406,406,406,https://www.zomato.com/bangalore/bombay-curry-house-nagawara-bangalore,Bombay Curry House,4.5,"₹1,300 for two",south indian north indian chinese bar food salad biryani desserts beverages,nagawara,ambience staff service experience taste ,Nagawara,"South Indian, North Indian, Chinese, Bar Food, Salad, Biryani, Desserts, Beverages"
407,407,407,https://www.zomato.com/bangalore/oziano-indiranagar-bangalore,Oziano,4.3,"₹1,000 for two",bengali biryani rolls,indiranagar,value money packaging ambience service ,Indiranagar,"Bengali, Biryani, Rolls"
408,408,408,https://www.zomato.com/bangalore/the-rice-bowl-1-lavelle-road,The Rice Bowl,4.2,"₹1,600 for two",asian chinese sichuan seafood desserts,lavelleroad,personal attention good pricing relaxed atmosphere ample seating area serving size chinese restaurant excellent service,Lavelle Road,"Asian, Chinese, Sichuan, Seafood, Desserts"
409,409,409,https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block-bangalore,Sultans Of Spice,4.4,"₹1,700 for two",north indian mughlai afghan biryani desserts beverages,koramangala,royal ambience classy ambience valet service serving size welcoming staff comfortable seating staff friendly,Koramangala,"North Indian, Mughlai, Afghan, Biryani, Desserts, Beverages"
410,410,410,https://www.zomato.com/bangalore/pizza-4ps-indiranagar-bangalore,Pizza 4P's,New,"₹1,000 for two",pizza,indiranagar, ,Indiranagar,Pizza
411,411,411,https://www.zomato.com/bangalore/talli-terrace-church-street-bangalore,Talli Terrace,3.8,₹500 for two,north indian chinese fast food,churchstreet,awesome food quality cool ambience good location good wifi beautiful ambience amazing taste,Church Street,"North Indian, Chinese, Fast Food"
412,412,412,https://www.zomato.com/bangalore/barkaas-indo-arabic-restaurant-koramangala-7th-block-bangalore,Barkaas Indo Arabic Restaurant,4.0,"₹1,000 for two",arabian north indian biryani mandi desserts,koramangala, finish ambience,Koramangala,"Arabian, North Indian, Biryani, Mandi, Desserts"
413,413,413,https://www.zomato.com/bangalore/frozen-bottle-milkshakes-desserts-and-ice-cream-hsr-bangalore,"Frozen Bottle - Milkshakes, Desserts And Ice Cream",3.6,₹350 for two,shake ice cream desserts beverages waffle healthy food,hsr,plastic cups concept packing prices good place staff ,HSR,"Shake, Ice Cream, Desserts, Beverages, Waffle, Healthy Food"
414,414,414,https://www.zomato.com/bangalore/toast-tonic-richmond-road-bangalore,Toast & Tonic,4.7,"₹2,000 for two",finger food continental asian burger desserts bar food beverages,richmondroad,wooden interiors cozy ambience great vibe pubtender valet appetizers ambience service,Richmond Road,"Finger Food, Continental, Asian, Burger, Desserts, Bar Food, Beverages"
415,415,415,https://www.zomato.com/bangalore/haldirams-restaurant-1-hsr-bangalore,Haldiram's Restaurant,4.1,₹400 for two,mithai south indian north indian sandwich street food biryani beverages,hsr,great taste elaborate menu fresh food good quality ,HSR,"Mithai, South Indian, North Indian, Sandwich, Street Food, Biryani, Beverages"
416,416,416,https://www.zomato.com/bangalore/ebony-mg-road,Ebony,4.2,"₹1,900 for two",north indian biryani south indian thai seafood desserts beverages,ashoknagar,magnificent view breathtaking view fantastic view excellent view spectacular view wonderful view family favorite family friendly,Ashok Nagar,"North Indian, Biryani, South Indian, Thai, Seafood, Desserts, Beverages"
417,417,417,https://www.zomato.com/bangalore/the-verandah-grand-mercure-koramangala-3rd-block-bangalore,The Verandah - Grand Mercure,3.4,"₹1,500 for two",south indian asian salad healthy food chinese desserts,koramangala, service exceptional great service friendly service exceptional service impeccable service,Koramangala,"South Indian, Asian, Salad, Healthy Food, Chinese, Desserts"
418,418,418,https://www.zomato.com/bangalore/santé-spa-cuisine-domlur-bangalore,Santé Spa Cuisine,4.9,"₹1,800 for two",pizza north indian continental pasta asian cafe beverages desserts,domlur,gluten free options vegan healthy food options great food great service valet service comfortable seating area ambience service pet friendly service value friendly recommendation friendly section,Domlur,"Pizza, North Indian, Continental, Pasta, Asian, Cafe, Beverages, Desserts"
419,419,419,https://www.zomato.com/bangalore/nomad-pizza-sarjapur-road-bangalore,Nomad Pizza,4.4,"₹1,000 for two",pizza italian,sarjapur,good wifi customizable food elaborate menu great service fresh food ambiance service definite fresh service service great delivery service,Sarjapur,"Pizza, Italian"
420,420,420,https://www.zomato.com/bangalore/onesta-hsr,Onesta,4.2,"₹1,000 for two",pizza pasta sandwich fast food desserts beverages,hsr,family favorite lively ambience rooftop ambience affordable nice atmosphere cordial staff service ambience ambience dessert excellent service,HSR,"Pizza, Pasta, Sandwich, Fast Food, Desserts, Beverages"
421,421,421,https://www.zomato.com/bangalore/the-only-place-church-street,The Only Place,4.0,"₹1,400 for two",italian steak continental fast food desserts beverages,churchstreet,happy place relaxed atmosphere serving size cozy place parking space good portions ,Church Street,"Italian, Steak, Continental, Fast Food, Desserts, Beverages"
422,422,422,https://www.zomato.com/bangalore/kapoors-cafe-jayanagar-bangalore,Kapoor's Cafe,3.4,"₹1,000 for two",north indian fast food street food desserts,jayanagar,authentic ample seating area relaxed atmosphere good service good quality family place waiting time fast ambience,Jayanagar,"North Indian, Fast Food, Street Food, Desserts"
423,423,423,https://www.zomato.com/bangalore/rnr-biryani-taste-of-1953-1-jayanagar-bangalore,RNR Biryani - Taste Of 1953,4.2,₹700 for two,biryani south indian kebab desserts beverages,jayanagar,friendly service staff best service served quickly affordable affordable sanitised service good ambience,Jayanagar,"Biryani, South Indian, Kebab, Desserts, Beverages"
424,424,424,https://www.zomato.com/bangalore/kfc-nagawara,KFC,3.8,₹400 for two,burger fast food biryani desserts beverages,nagawara,band best food best affordable proper packaging affordable prices wonderful presentation contactless delivery ,Nagawara,"Burger, Fast Food, Biryani, Desserts, Beverages"
425,425,425,https://www.zomato.com/bangalore/ottoman-restobar-bellandur-bangalore,Ottoman Restobar,3.9,"₹1,100 for two",asian sushi north indian desserts,bellandur,decor main course music ambiance good service good food unique ambience dance dj especially dj,Bellandur,"Asian, Sushi, North Indian, Desserts"
426,426,426,https://www.zomato.com/bangalore/cafe-petriqor-jp-nagar-bangalore,Cafe Petriqor,4.4,₹700 for two,asian continental coffee pizza pasta,jpnagar,excellent location food tastes great affordable management cafe portions ,JP Nagar,"Asian, Continental, Coffee, Pizza, Pasta"
427,427,427,https://www.zomato.com/bangalore/casa-piccosa-jp-nagar,Casa Piccosa,4.0,"₹1,800 for two",bar food italian chinese mexican north indian seafood salad desserts,jpnagar,song selection live band live music cozy good crowd cool place live music good service music good,JP Nagar,"Bar Food, Italian, Chinese, Mexican, North Indian, Seafood, Salad, Desserts"
428,428,428,https://www.zomato.com/bangalore/cafe-delhi-heights-brigade-road-bangalore,Cafe Delhi Heights,4.2,"₹1,500 for two",north indian oriental italian desserts beverages coffee sushi,ashoknagar,good wifi cafe elaborate menu young crowd cute packaging customizable food ,Ashok Nagar,"North Indian, Oriental, Italian, Desserts, Beverages, Coffee, Sushi"
429,429,429,https://www.zomato.com/bangalore/backyard-burgers-and-grill-indiranagar-bangalore,Backyard Burgers And Grill,4.1,₹400 for two,burger american wraps fast food salad,indiranagar,quick delivery cute packaging food presentation combo extensive menu timely service ,Indiranagar,"Burger, American, Wraps, Fast Food, Salad"
430,430,430,https://www.zomato.com/bangalore/hyderabad-biryaani-house-since-2003-koramangala-5th-block-bangalore,Hyderabad Biryaani House - Since 2003,4.0,₹950 for two,biryani north indian chinese mughlai seafood beverages desserts,koramangala,good large groups generous portions family place serving size good options quick delivery friendly pocket,Koramangala,"Biryani, North Indian, Chinese, Mughlai, Seafood, Beverages, Desserts"
